time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,session_tokens,step,steps,target,total_cost_usd,total_latency_ms,waited_ms,workload
207675.937,wf-validation-0175,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016350000000000002,8674.840582671866,,validation
207675.942,wf-validation-0180,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-180,,,,,,,,,,,,,,,,,,
207675.942,wf-validation-0180,agent-1,LLM_DISPATCH,212466.60418462352,,0.0016125000000000002,GENERATE_TEXT,,4790.66244159702,,,,0.0,0.0,149,,,,,,,,,,,,,
207934.815,wf-validation-0176,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,150,,,,,,,,,,,,,
207934.815,wf-validation-0181,agent-1,QUEUE_EXIT,,,,,,,,,,,,,,1,,,,,,,,,,4413.63441418219,
207934.815,wf-validation-0181,agent-1,AGENT_RECEIVE,,,,,,,,,49,,,,,,,,,49,1,,,,,,
207934.815,wf-validation-0181,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016225,GENERATE_TEXT,,,agent-1-infra-181,0.005208333333333333,,,,150,,,,0.0,,,,,,,,,
207934.815,wf-validation-0176,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016275,8196.352588010748,,validation
207934.820,wf-validation-0181,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-181,,,,,,,,,,,,,,,,,,
207934.820,wf-validation-0181,agent-1,LLM_DISPATCH,212259.75106038954,,0.0016225,GENERATE_TEXT,,4324.93090649731,,,,0.0,0.0,150,,,,,,,,,,,,,
207953.484,wf-validation-0178,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,151,,,,,,,,,,,,,
207953.484,wf-validation-0182,agent-1,QUEUE_EXIT,,,,,,,,,,,,,,0,,,,,,,,,,3644.7328633131983,
207953.484,wf-validation-0182,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
207953.484,wf-validation-0182,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.001605,GENERATE_TEXT,,,agent-1-infra-182,0.005208333333333333,,,,148,,,,0.0,,,,,,,,,
207953.484,wf-validation-0178,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016325,7718.369353729213,,validation
207953.489,wf-validation-0182,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-182,,,,,,,,,,,,,,,,,,
207953.489,wf-validation-0182,agent-1,LLM_DISPATCH,212462.68471778868,,0.001605,GENERATE_TEXT,,4509.19528703287,,,,0.0,0.0,148,,,,,,,,,,,,,
208132.034,wf-validation-0177,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,148,,,,,,,,,,,,,
208132.034,wf-validation-0177,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.001605,7943.462992571644,,validation
208812.375,wf-validation-0183,agent-1,AGENT_RECEIVE,,,,,,,,,51,,,,,,,,,51,1,,,,,,
208812.375,wf-validation-0183,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016175000000000002,GENERATE_TEXT,,,agent-1-infra-183,0.005208333333333333,,,,149,,,,0.0,,,,,,,,,
208812.381,wf-validation-0183,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-183,,,,,,,,,,,,,,,,,,
208812.381,wf-validation-0183,agent-1,LLM_DISPATCH,212862.51265823527,,0.0016175000000000002,GENERATE_TEXT,,4050.132133722062,,,,0.0,0.0,149,,,,,,,,,,,,,
209744.815,wf-validation-0184,agent-1,QUEUE_ENTER,,,,,,,,,,,,,,,1,,,,,,,,,,
210556.217,wf-validation-0185,agent-1,QUEUE_ENTER,,,,,,,,,,,,,,,2,,,,,,,,,,
211116.661,wf-validation-0179,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,151,,,,,,,,,,,,,
211116.661,wf-validation-0184,agent-1,QUEUE_EXIT,,,,,,,,,,,,,,1,,,,,,,,,,1371.8461326151446,
