time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms
48374.374,wf-0026,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0014975000000000001,CALL_TOOL,,,,agent-1-infra-64,2.0833333333333335,,,,128,,0.0,,,,,,,,,,
48376.457,wf-0026,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-64,,,,,,,,,,,,,,,,,
48376.457,wf-0026,agent-1,LLM_DISPATCH,51340.999085695876,,0.0014975000000000001,CALL_TOOL,,,2964.541674540963,,,,0.0,0.0,128,,,,,,,,,,,,
48504.632,wf-0018,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,219,,,,,,,,search-tool,,,,
48504.632,wf-0018,agent-1,TOOL_DISPATCH,48656.98388543056,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,152.3515199760399,,
48580.176,wf-0020,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,170,,,,,,,,search-tool,,,,
48580.176,wf-0020,agent-1,TOOL_DISPATCH,48744.26304327129,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,164.08672530956443,,
48656.984,wf-0018,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,923,4,,,,,,
48656.984,wf-0018,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0033075,CALL_TOOL,,,,agent-1-infra-65,2.0833333333333335,,,,100,,0.0,,,,,,,,,,
48656.984,wf-0018,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
48659.067,wf-0018,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-65,,,,,,,,,,,,,,,,,
48659.067,wf-0018,agent-1,LLM_DISPATCH,50798.038803406096,,0.0033075,CALL_TOOL,,,2138.971584642198,,,,0.0,0.0,100,,,,,,,,,,,,
48744.263,wf-0020,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,917,4,,,,,,
48744.263,wf-0020,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0043725000000000005,CALL_TOOL,,,,agent-1-infra-66,2.0833333333333335,,,,208,,0.0,,,,,,,,,,
48744.263,wf-0020,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
48746.346,wf-0020,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-66,,,,,,,,,,,,,,,,,
48746.346,wf-0020,agent-1,LLM_DISPATCH,53270.89357047308,,0.0043725000000000005,CALL_TOOL,,,4524.547193868454,,,,0.0,0.0,208,,,,,,,,,,,,
48854.265,wf-0019,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,105,,,,,,,,search-tool,,,,
48854.265,wf-0019,agent-1,TOOL_DISPATCH,48979.375490060236,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,125.11063148417264,,
48979.375,wf-0019,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,910,4,,,,,,
48979.375,wf-0019,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.004125,CALL_TOOL,,,,agent-1-infra-67,2.0833333333333335,,,,185,,0.0,,,,,,,,,,
48979.375,wf-0019,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
48981.459,wf-0019,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-67,,,,,,,,,,,,,,,,,
48981.459,wf-0019,agent-1,LLM_DISPATCH,53275.37928779664,,0.004125,CALL_TOOL,,,4293.920464403066,,,,0.0,0.0,185,,,,,,,,,,,,
49132.006,wf-0027,agent-1,AGENT_RECEIVE,,,,,,,,,,71,,,,,,,,71,1,,,,,,
49132.006,wf-0027,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0016075,CALL_TOOL,,,,agent-1-infra-68,2.0833333333333335,,,,143,,0.0,,,,,,,,,,
49134.090,wf-0027,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-68,,,,,,,,,,,,,,,,,
49134.090,wf-0027,agent-1,LLM_DISPATCH,51225.10811135979,,0.0016075,CALL_TOOL,,,2091.0186105111206,,,,0.0,0.0,143,,,,,,,,,,,,
50320.403,wf-0022,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,160,,,,,,,,search-tool,,,,
50320.403,wf-0022,agent-1,TOOL_DISPATCH,50454.2350997546,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,133.83241043012546,,
50454.235,wf-0022,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,655,3,,,,,,
50454.235,wf-0022,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.004007500000000001,GENERATE_TEXT,,,,agent-1-infra-69,2.0833333333333335,,,,237,,0.0,,,,,,,,,,
50454.235,wf-0022,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
50456.318,wf-0022,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-69,,,,,,,,,,,,,,,,,
50456.318,wf-0022,agent-1,LLM_DISPATCH,53821.14728067495,,0.004007500000000001,GENERATE_TEXT,,,3364.8288475870113,,,,0.0,0.0,237,,,,,,,,,,,,
50798.039,wf-0018,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,100,,,,,,,,search-tool,,,,
50798.039,wf-0018,agent-1,TOOL_DISPATCH,51008.26048950103,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,210.2216860949351,,
51008.260,wf-0018,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1223,5,,,,,,
51008.260,wf-0018,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.004087500000000001,CALL_TOOL,,,,agent-1-infra-70,2.0833333333333335,,,,103,,0.0,,,,,,,,,,
51008.260,wf-0018,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
51010.344,wf-0018,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-70,,,,,,,,,,,,,,,,,
51010.344,wf-0018,agent-1,LLM_DISPATCH,53030.30607270871,,0.004087500000000001,CALL_TOOL,,,2019.9622498743395,,,,0.0,0.0,103,,,,,,,,,,,,
51225.108,wf-0027,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,143,,,,,,,,search-tool,,,,
51225.108,wf-0027,agent-1,TOOL_DISPATCH,51381.49617981076,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,156.38806845097412,,
51340.999,wf-0026,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,128,,,,,,,,search-tool,,,,
51340.999,wf-0026,agent-1,TOOL_DISPATCH,51553.87826990016,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,212.87918420428775,,
51381.496,wf-0027,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,371,2,,,,,,
51381.496,wf-0027,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0020675000000000003,CALL_TOOL,,,,agent-1-infra-71,2.0833333333333335,,,,114,,0.0,,,,,,,,,,
51381.496,wf-0027,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
51383.580,wf-0027,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-71,,,,,,,,,,,,,,,,,
51383.580,wf-0027,agent-1,LLM_DISPATCH,54372.106063376865,,0.0020675000000000003,CALL_TOOL,,,2988.5265502327707,,,,0.0,0.0,114,,,,,,,,,,,,
51553.878,wf-0026,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,387,2,,,,,,
51553.878,wf-0026,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0021175000000000005,GENERATE_TEXT,,,,agent-1-infra-72,2.0833333333333335,,,,115,,0.0,,,,,,,,,,
51553.878,wf-0026,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
51555.962,wf-0026,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-72,,,,,,,,,,,,,,,,,
51555.962,wf-0026,agent-1,LLM_DISPATCH,55052.090296745875,,0.0021175000000000005,GENERATE_TEXT,,,3496.1286935123785,,,,0.0,0.0,115,,,,,,,,,,,,
51885.758,wf-0016,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,117,,,,,,,,search-tool,,,,
51885.758,wf-0016,agent-1,TOOL_DISPATCH,52101.441716972535,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,215.68328564343454,,
51972.668,wf-0025,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,129,,,,,,,,,,,,
51972.668,wf-0025,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.00136,6005.297457824905
52101.442,wf-0016,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1513,6,,,,,,
52101.442,wf-0016,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0055725,CALL_TOOL,,,,agent-1-infra-73,2.0833333333333335,,,,179,,0.0,,,,,,,,,,
52101.442,wf-0016,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
52103.525,wf-0016,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-73,,,,,,,,,,,,,,,,,
52103.525,wf-0016,agent-1,LLM_DISPATCH,57535.51877428686,,0.0055725,CALL_TOOL,,,5431.9937239809915,,,,0.0,0.0,179,,,,,,,,,,,,
52644.803,wf-0017,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,170,,,,,,,,search-tool,,,,
52644.803,wf-0017,agent-1,TOOL_DISPATCH,52820.86004701045,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,176.05733373583763,,
52820.860,wf-0017,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1278,5,,,,,,
52820.860,wf-0017,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0036250000000000006,GENERATE_TEXT,,,,agent-1-infra-74,2.0833333333333335,,,,43,,0.0,,,,,,,,,,
52820.860,wf-0017,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
52822.943,wf-0017,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-74,,,,,,,,,,,,,,,,,
52822.943,wf-0017,agent-1,LLM_DISPATCH,54059.18611281135,,0.0036250000000000006,GENERATE_TEXT,,,1236.2427324675687,,,,0.0,0.0,43,,,,,,,,,,,,
53030.306,wf-0018,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,103,,,,,,,,search-tool,,,,
53030.306,wf-0018,agent-1,TOOL_DISPATCH,53243.379435280214,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,213.07336257150675,,
53240.561,wf-0028,agent-1,AGENT_RECEIVE,,,,,,,,,,11,,,,,,,,11,1,,,,,,
53240.561,wf-0028,agent-1,INFRA_SUBMIT,,2.0833333333333335,7.275000000000001E-4,CALL_TOOL,,,,agent-1-infra-75,2.0833333333333335,,,,70,,0.0,,,,,,,,,,
53242.645,wf-0028,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-75,,,,,,,,,,,,,,,,,
53242.645,wf-0028,agent-1,LLM_DISPATCH,55626.08473780508,,7.275000000000001E-4,CALL_TOOL,,,2383.4400488420415,,,,0.0,0.0,70,,,,,,,,,,,,
53243.379,wf-0018,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1523,6,,,,,,
53243.379,wf-0018,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0057375,CALL_TOOL,,,,agent-1-infra-76,2.0833333333333335,,,,193,,0.0,,,,,,,,,,
53243.379,wf-0018,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
53245.463,wf-0018,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-76,,,,,,,,,,,,,,,,,
53245.463,wf-0018,agent-1,LLM_DISPATCH,60248.52470463573,,0.0057375,CALL_TOOL,,,7003.061936022185,,,,0.0,0.0,193,,,,,,,,,,,,
53270.894,wf-0020,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,208,,,,,,,,search-tool,,,,
53270.894,wf-0020,agent-1,TOOL_DISPATCH,53371.9623302455,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,101.06875977241472,,
53275.379,wf-0019,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,185,,,,,,,,search-tool,,,,
53275.379,wf-0019,agent-1,TOOL_DISPATCH,53484.43694551581,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,209.05765771916865,,
53371.962,wf-0020,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1217,5,,,,,,
53371.962,wf-0020,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0049125,CALL_TOOL,,,,agent-1-infra-77,2.0833333333333335,,,,187,,0.0,,,,,,,,,,
53371.962,wf-0020,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
53374.046,wf-0020,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-77,,,,,,,,,,,,,,,,,
53374.046,wf-0020,agent-1,LLM_DISPATCH,60339.40286160567,,0.0049125,CALL_TOOL,,,6965.357198026832,,,,0.0,0.0,187,,,,,,,,,,,,
53484.437,wf-0019,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1210,5,,,,,,
53484.437,wf-0019,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.004515000000000001,GENERATE_TEXT,,,,agent-1-infra-78,2.0833333333333335,,,,149,,0.0,,,,,,,,,,
53484.437,wf-0019,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
53486.520,wf-0019,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-78,,,,,,,,,,,,,,,,,
53486.520,wf-0019,agent-1,LLM_DISPATCH,57779.46537620763,,0.004515000000000001,GENERATE_TEXT,,,4292.945097358485,,,,0.0,0.0,149,,,,,,,,,,,,
53821.147,wf-0022,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,237,,,,,,,,,,,,
53821.147,wf-0022,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.008592500000000001,13860.899673085594
54059.186,wf-0017,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,43,,,,,,,,,,,,
54059.186,wf-0017,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,5,,,,0.015475000000000003,22145.20605849246
54372.106,wf-0027,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,114,,,,,,,,search-tool,,,,
54372.106,wf-0027,agent-1,TOOL_DISPATCH,54565.32179555011,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,193.21573217324803,,
54565.322,wf-0027,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,671,3,,,,,,
54565.322,wf-0027,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0026975000000000002,GENERATE_TEXT,,,,agent-1-infra-79,2.0833333333333335,,,,102,,0.0,,,,,,,,,,
54565.322,wf-0027,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
54567.405,wf-0027,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-79,,,,,,,,,,,,,,,,,
54567.405,wf-0027,agent-1,LLM_DISPATCH,56842.84973443823,,0.0026975000000000002,GENERATE_TEXT,,,2275.4446055547787,,,,0.0,0.0,102,,,,,,,,,,,,
55052.090,wf-0026,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,115,,,,,,,,,,,,
55052.090,wf-0026,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.0036150000000000006,6677.716218924295
55626.085,wf-0028,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,70,,,,,,,,search-tool,,,,
55626.085,wf-0028,agent-1,TOOL_DISPATCH,55807.25523395063,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,181.17049614554753,,
55807.255,wf-0028,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,311,2,,,,,,
55807.255,wf-0028,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0024675,CALL_TOOL,,,,agent-1-infra-80,2.0833333333333335,,,,169,,0.0,,,,,,,,,,
55807.255,wf-0028,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
55809.339,wf-0028,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-80,,,,,,,,,,,,,,,,,
55809.339,wf-0028,agent-1,LLM_DISPATCH,62350.8020806243,,0.0024675,CALL_TOOL,,,6541.463513340337,,,,0.0,0.0,169,,,,,,,,,,,,
56517.584,wf-0029,agent-1,AGENT_RECEIVE,,,,,,,,,,78,,,,,,,,78,1,,,,,,
56517.584,wf-0029,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0019350000000000003,CALL_TOOL,,,,agent-1-infra-81,2.0833333333333335,,,,174,,0.0,,,,,,,,,,
56519.667,wf-0029,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-81,,,,,,,,,,,,,,,,,
56519.667,wf-0029,agent-1,LLM_DISPATCH,62055.19728188473,,0.0019350000000000003,CALL_TOOL,,,5535.530218376807,,,,0.0,0.0,174,,,,,,,,,,,,
56842.850,wf-0027,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,102,,,,,,,,,,,,
56842.850,wf-0027,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.0063725000000000006,7710.843566922893
57535.519,wf-0016,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,179,,,,,,,,search-tool,,,,
57535.519,wf-0016,agent-1,TOOL_DISPATCH,57720.97541471772,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,185.45664043086333,,
57720.975,wf-0016,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1813,7,,,,,,
57720.975,wf-0016,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0055725,GENERATE_TEXT,,,,agent-1-infra-82,2.0833333333333335,,,,104,,0.0,,,,,,,,,,
57720.975,wf-0016,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
57723.059,wf-0016,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-82,,,,,,,,,,,,,,,,,
57723.059,wf-0016,agent-1,LLM_DISPATCH,60004.99380902848,,0.0055725,GENERATE_TEXT,,,2281.935060977421,,,,0.0,0.0,104,,,,,,,,,,,,
57779.465,wf-0019,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,149,,,,,,,,,,,,
57779.465,wf-0019,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,5,,,,0.016345000000000002,23831.454715743857
58907.271,wf-0030,agent-1,AGENT_RECEIVE,,,,,,,,,,20,,,,,,,,20,1,,,,,,
58907.271,wf-0030,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.00114,GENERATE_TEXT,,,,agent-1-infra-83,2.0833333333333335,,,,109,,0.0,,,,,,,,,,
58909.354,wf-0030,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-83,,,,,,,,,,,,,,,,,
58909.354,wf-0030,agent-1,LLM_DISPATCH,61372.02900033224,,0.00114,GENERATE_TEXT,,,2462.674538293609,,,,0.0,0.0,109,,,,,,,,,,,,
60004.994,wf-0016,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,104,,,,,,,,,,,,
60004.994,wf-0016,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,7,,,,0.0259875,31526.082794561727
60248.525,wf-0018,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,193,,,,,,,,search-tool,,,,
60248.525,wf-0018,agent-1,TOOL_DISPATCH,60462.47120058863,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,213.94649595290213,,
60339.403,wf-0020,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,187,,,,,,,,search-tool,,,,
60339.403,wf-0020,agent-1,TOOL_DISPATCH,60588.384082138975,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,248.9812205333086,,
60462.471,wf-0018,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1823,7,,,,,,
60462.471,wf-0018,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.005707500000000001,GENERATE_TEXT,,,,agent-1-infra-84,2.0833333333333335,,,,115,,0.0,,,,,,,,,,
60462.471,wf-0018,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
60464.555,wf-0018,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-84,,,,,,,,,,,,,,,,,
60464.555,wf-0018,agent-1,LLM_DISPATCH,63066.97332743826,,0.005707500000000001,GENERATE_TEXT,,,2602.418793516294,,,,0.0,0.0,115,,,,,,,,,,,,
60588.384,wf-0020,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,1517,6,,,,,,
60588.384,wf-0020,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.004472500000000001,GENERATE_TEXT,,,,agent-1-infra-85,2.0833333333333335,,,,68,,0.0,,,,,,,,,,
60588.384,wf-0020,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
60590.467,wf-0020,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-85,,,,,,,,,,,,,,,,,
60590.467,wf-0020,agent-1,LLM_DISPATCH,62702.10346848709,,0.004472500000000001,GENERATE_TEXT,,,2111.636053014781,,,,0.0,0.0,68,,,,,,,,,,,,
61372.029,wf-0030,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,109,,,,,,,,,,,,
61372.029,wf-0030,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.00114,2464.757871626942
62055.197,wf-0029,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,174,,,,,,,,search-tool,,,,
62055.197,wf-0029,agent-1,TOOL_DISPATCH,62273.790005357085,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,218.59272347235736,,
62273.790,wf-0029,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,378,2,,,,,,
62273.790,wf-0029,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0013350000000000002,CALL_TOOL,,,,agent-1-infra-86,2.0833333333333335,,,,39,,0.0,,,,,,,,,,
62273.790,wf-0029,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
62275.873,wf-0029,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-86,,,,,,,,,,,,,,,,,
62275.873,wf-0029,agent-1,LLM_DISPATCH,63533.915355554345,,0.0013350000000000002,CALL_TOOL,,,1258.0420168639275,,,,0.0,0.0,39,,,,,,,,,,,,
62350.802,wf-0028,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,169,,,,,,,,search-tool,,,,
62350.802,wf-0028,agent-1,TOOL_DISPATCH,62518.686484646525,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,167.88440402222528,,
62518.686,wf-0028,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,611,3,,,,,,
62518.686,wf-0028,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0024575000000000005,GENERATE_TEXT,,,,agent-1-infra-87,2.0833333333333335,,,,93,,0.0,,,,,,,,,,
62518.686,wf-0028,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
62520.770,wf-0028,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-87,,,,,,,,,,,,,,,,,
62520.770,wf-0028,agent-1,LLM_DISPATCH,64803.18327271154,,0.0024575000000000005,GENERATE_TEXT,,,2282.4134547316753,,,,0.0,0.0,93,,,,,,,,,,,,
62702.103,wf-0020,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,68,,,,,,,,,,,,
62702.103,wf-0020,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,6,,,,0.021565,27488.021467333318
63066.973,wf-0018,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,115,,,,,,,,,,,,
63066.973,wf-0018,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,7,,,,0.026292500000000003,30259.622423703942
63533.915,wf-0029,agent-1,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,39,,,,,,,,search-tool,,,,
63533.915,wf-0029,agent-1,TOOL_DISPATCH,63767.84158825997,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,233.92623270562888,,
63692.610,wf-0031,agent-1,AGENT_RECEIVE,,,,,,,,,,39,,,,,,,,39,1,,,,,,
63692.610,wf-0031,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0019075000000000001,CALL_TOOL,,,,agent-1-infra-88,2.0833333333333335,,,,181,,0.0,,,,,,,,,,
63694.693,wf-0031,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-88,,,,,,,,,,,,,,,,,
63694.693,wf-0031,agent-1,LLM_DISPATCH,67489.14281173225,,0.0019075000000000001,CALL_TOOL,,,3794.4496814587696,,,,0.0,0.0,181,,,,,,,,,,,,
63767.842,wf-0029,agent-1,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,678,3,,,,,,
63767.842,wf-0029,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.003275,GENERATE_TEXT,,,,agent-1-infra-89,2.0833333333333335,,,,158,,0.0,,,,,,,,,,
63767.842,wf-0029,agent-1,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,
63769.925,wf-0029,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-89,,,,,,,,,,,,,,,,,
63769.925,wf-0029,agent-1,LLM_DISPATCH,71280.12405188826,,0.003275,GENERATE_TEXT,,,7510.199130294945,,,,0.0,0.0,158,,,,,,,,,,,,
64803.183,wf-0028,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,93,,,,,,,,,,,,
64803.183,wf-0028,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.0056525,11562.621917081837
65669.974,wf-0032,agent-1,AGENT_RECEIVE,,,,,,,,,,61,,,,,,,,61,1,,,,,,
65669.974,wf-0032,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0019325000000000002,CALL_TOOL,,,,agent-1-infra-90,2.0833333333333335,,,,178,,0.0,,,,,,,,,,
65672.057,wf-0032,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-90,,,,,,,,,,,,,,,,,
65672.057,wf-0032,agent-1,LLM_DISPATCH,70189.24153285183,,0.0019325000000000002,CALL_TOOL,,,4517.184255327817,,,,0.0,0.0,178,,,,,,,,,,,,
66914.976,wf-0033,agent-1,AGENT_RECEIVE,,,,,,,,,,12,,,,,,,,12,1,,,,,,
66914.976,wf-0033,agent-1,INFRA_SUBMIT,,2.0833333333333335,0.0017100000000000001,CALL_TOOL,,,,agent-1-infra-91,2.0833333333333335,,,,168,,0.0,,,,,,,,,,
66917.059,wf-0033,agent-1,INFRA_COMPLETE,,,,,,,,agent-1-infra-91,,,,,,,,,,,,,,,,,
