time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,session_tokens,step,steps,target,total_cost_usd,total_latency_ms,waited_ms,workload
391682.972,wf-validation-0227,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016250000000000001,4090.071815338859,,validation
391993.154,wf-validation-0226,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,152,,,,,,,,,,,,,
391993.154,wf-validation-0226,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016450000000000002,4649.96585461346,,validation
392770.475,wf-validation-0229,agent-1,AGENT_RECEIVE,,,,,,,,,51,,,,,,,,,51,1,,,,,,
392770.475,wf-validation-0229,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016275,GENERATE_TEXT,,,agent-1-infra-229,0.005208333333333333,,,,150,,,,0.0,,,,,,,,,
392770.481,wf-validation-0229,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-229,,,,,,,,,,,,,,,,,,
392770.481,wf-validation-0229,agent-1,LLM_DISPATCH,396095.7594024262,,0.0016275,GENERATE_TEXT,,3325.2787026004576,,,,0.0,0.0,150,,,,,,,,,,,,,
393283.591,wf-validation-0228,agent-1,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,150,,,,,,,,,,,,,
393283.591,wf-validation-0228,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,SUCCESS,,,1,,0.0016250000000000001,4296.600056175957,,validation
394075.013,wf-validation-0230,agent-1,AGENT_RECEIVE,,,,,,,,,51,,,,,,,,,51,1,,,,,,
394075.013,wf-validation-0230,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016275,GENERATE_TEXT,,,agent-1-infra-230,0.005208333333333333,,,,150,,,,0.0,,,,,,,,,
394075.018,wf-validation-0230,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-230,,,,,,,,,,,,,,,,,,
394075.018,wf-validation-0230,agent-1,LLM_DISPATCH,398293.3893063628,,0.0016275,GENERATE_TEXT,,4218.37111118612,,,,0.0,0.0,150,,,,,,,,,,,,,
394301.903,wf-validation-0231,agent-1,AGENT_RECEIVE,,,,,,,,,51,,,,,,,,,51,1,,,,,,
394301.903,wf-validation-0231,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016275,GENERATE_TEXT,,,agent-1-infra-231,0.005208333333333333,,,,150,,,,0.0,,,,,,,,,
394301.908,wf-validation-0231,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-231,,,,,,,,,,,,,,,,,,
394301.908,wf-validation-0231,agent-1,LLM_DISPATCH,398130.2794046798,,0.0016275,GENERATE_TEXT,,3828.3711963139253,,,,0.0,0.0,150,,,,,,,,,,,,,
395177.138,wf-validation-0232,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
395177.138,wf-validation-0232,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016350000000000002,GENERATE_TEXT,,,agent-1-infra-232,0.005208333333333333,,,,151,,,,0.0,,,,,,,,,
395177.143,wf-validation-0232,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-232,,,,,,,,,,,,,,,,,,
395177.143,wf-validation-0232,agent-1,LLM_DISPATCH,398877.72031227505,,0.0016350000000000002,GENERATE_TEXT,,3700.5773068002377,,,,0.0,0.0,151,,,,,,,,,,,,,
395277.203,wf-validation-0233,agent-1,AGENT_RECEIVE,,,,,,,,,50,,,,,,,,,50,1,,,,,,
395277.203,wf-validation-0233,agent-1,INFRA_SUBMIT,,0.005208333333333333,0.0016350000000000002,GENERATE_TEXT,,,agent-1-infra-233,0.005208333333333333,,,,151,,,,0.0,,,,,,,,,
395277.208,wf-validation-0233,agent-1,INFRA_COMPLETE,,,,,,,agent-1-infra-233,,,,,,,,,,,,,,,,,,
