time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,waited_ms,workload
97667.648,wf-chat-light-0175,agent-shared,LLM_DISPATCH,99517.8379508441,,0.0031225000000000003,CALL_TOOL,,,1850.1897556600045,,,,0.0,0.0,150,,,,,,,,,,,,,,,,
97689.290,wf-chat-light-0166,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,228,,,,,,,,,,search-tool,,,,,,
97689.290,wf-chat-light-0166,agent-shared,TOOL_DISPATCH,97910.65815471702,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,221.36807423797998,,,,
97789.080,wf-chat-light-0189,agent-shared,QUEUE_ENTER,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
97910.658,wf-chat-light-0166,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,682,3,,,,,,,,
97910.658,wf-chat-light-0166,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.003965000000000001,GENERATE_TEXT,,,,agent-shared-infra-692,1.0416666666666667,,,,226,,,,0.0,,,,,,,,,,,,
97910.658,wf-chat-light-0166,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
97911.700,wf-chat-light-0166,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-692,,,,,,,,,,,,,,,,,,,,,
97911.700,wf-chat-light-0166,agent-shared,LLM_DISPATCH,103904.23210376006,,0.003965000000000001,GENERATE_TEXT,,,5992.532282376373,,,,0.0,0.0,226,,,,,,,,,,,,,,,,
97939.644,wf-chat-light-0163,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,243,,,,,,,,,,,,,,,,
97939.644,wf-tool-heavy-0320,agent-shared,QUEUE_EXIT,,,,,,,,,,,,,,,1,,,,,,,,,,,,,643.2806423193106,
97939.644,wf-tool-heavy-0320,agent-shared,AGENT_RECEIVE,,,,,,,,,,171,,,,,,,,,,171,1,,,,,,,,
97939.644,wf-tool-heavy-0320,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0020475000000000003,CALL_TOOL,,,,agent-shared-infra-693,1.0416666666666667,,,,162,,,,0.0,,,,,,,,,,,,
97939.644,wf-chat-light-0163,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.005975000000000001,11813.814133686115,,chat-light
97940.686,wf-tool-heavy-0320,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-693,,,,,,,,,,,,,,,,,,,,,
97940.686,wf-tool-heavy-0320,agent-shared,LLM_DISPATCH,104514.61540237011,,0.0020475000000000003,CALL_TOOL,,,6573.9293671039995,,,,0.0,0.0,162,,,,,,,,,,,,,,,,
97949.795,wf-chat-light-0179,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,171,,,,,,,,,,search-tool,,,,,,
97949.795,wf-chat-light-0179,agent-shared,TOOL_DISPATCH,98075.3109555338,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,125.51600730007516,,,,
98075.311,wf-chat-light-0179,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,335,2,,,,,,,,
98075.311,wf-chat-light-0179,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0025575000000000003,CALL_TOOL,,,,agent-shared-infra-694,1.0416666666666667,,,,172,,,,0.0,,,,,,,,,,,,
98075.311,wf-chat-light-0179,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
98076.353,wf-chat-light-0179,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-694,,,,,,,,,,,,,,,,,,,,,
98076.353,wf-chat-light-0179,agent-shared,LLM_DISPATCH,102645.6521650147,,0.0025575000000000003,CALL_TOOL,,,4569.299542814233,,,,0.0,0.0,172,,,,,,,,,,,,,,,,
98234.127,wf-tool-heavy-0321,agent-shared,QUEUE_ENTER,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
98363.898,wf-tool-heavy-0309,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,135,,,,,,,,,,search-tool,,,,,,
98363.898,wf-tool-heavy-0309,agent-shared,TOOL_DISPATCH,98539.09894340285,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,175.20109462048998,,,,
98420.072,wf-tool-heavy-0322,agent-shared,QUEUE_ENTER,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
98539.099,wf-tool-heavy-0309,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,1122,4,,,,,,,,
98539.099,wf-tool-heavy-0309,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0036750000000000003,GENERATE_TEXT,,,,agent-shared-infra-695,1.0416666666666667,,,,87,,,,0.0,,,,,,,,,,,,
98539.099,wf-tool-heavy-0309,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
98540.141,wf-tool-heavy-0309,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-695,,,,,,,,,,,,,,,,,,,,,
98540.141,wf-tool-heavy-0309,agent-shared,LLM_DISPATCH,100925.02278664966,,0.0036750000000000003,GENERATE_TEXT,,,2384.8821765801335,,,,0.0,0.0,87,,,,,,,,,,,,,,,,
98602.377,wf-tool-heavy-0323,agent-shared,QUEUE_ENTER,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
98759.396,wf-tool-heavy-0302,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,186,,,,,,,,,,search-tool,,,,,,
98759.396,wf-tool-heavy-0302,agent-shared,TOOL_DISPATCH,98922.5282995935,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,163.13264529850528,,,,
98805.458,wf-chat-light-0165,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,179,,,,,,,,,,search-tool,,,,,,
98805.458,wf-chat-light-0165,agent-shared,TOOL_DISPATCH,99055.46619849507,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,250.00793202759115,,,,
98861.889,wf-chat-light-0180,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,150,,,,,,,,,,search-tool,,,,,,
98861.889,wf-chat-light-0180,agent-shared,TOOL_DISPATCH,99112.66783814579,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,250.77867164674478,,,,
98884.610,wf-chat-light-0184,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,109,,,,,,,,,,,,,,,,
98884.610,wf-chat-light-0189,agent-shared,QUEUE_EXIT,,,,,,,,,,,,,,,3,,,,,,,,,,,,,1095.5299265213835,
98884.610,wf-chat-light-0189,agent-shared,AGENT_RECEIVE,,,,,,,,,,18,,,,,,,,,,18,1,,,,,,,,
98884.610,wf-chat-light-0189,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.001915,CALL_TOOL,,,,agent-shared-infra-696,1.0416666666666667,,,,187,,,,0.0,,,,,,,,,,,,
98884.610,wf-chat-light-0184,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0012925,4499.443422507888,,chat-light
98885.652,wf-chat-light-0189,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-696,,,,,,,,,,,,,,,,,,,,,
98885.652,wf-chat-light-0189,agent-shared,LLM_DISPATCH,103479.81895253129,,0.001915,CALL_TOOL,,,4594.167051937307,,,,0.0,0.0,187,,,,,,,,,,,,,,,,
98890.249,wf-tool-heavy-0314,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,112,,,,,,,,,,search-tool,,,,,,
98890.249,wf-tool-heavy-0314,agent-shared,TOOL_DISPATCH,99115.2567963881,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,225.00809515933963,,,,
98922.528,wf-tool-heavy-0302,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,1321,5,,,,,,,,
98922.528,wf-tool-heavy-0302,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0054825,GENERATE_TEXT,,,,agent-shared-infra-697,1.0416666666666667,,,,218,,,,0.0,,,,,,,,,,,,
98922.528,wf-tool-heavy-0302,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
98923.570,wf-tool-heavy-0302,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-697,,,,,,,,,,,,,,,,,,,,,
98923.570,wf-tool-heavy-0302,agent-shared,LLM_DISPATCH,105711.68393055015,,0.0054825,GENERATE_TEXT,,,6788.113964289979,,,,0.0,0.0,218,,,,,,,,,,,,,,,,
98966.335,wf-tool-heavy-0324,agent-shared,QUEUE_ENTER,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
98983.951,wf-chat-light-0164,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,154,,,,,,,,,,,,,,,,
98983.951,wf-tool-heavy-0321,agent-shared,QUEUE_EXIT,,,,,,,,,,,,,,,3,,,,,,,,,,,,,749.8238810013427,
98983.951,wf-tool-heavy-0321,agent-shared,AGENT_RECEIVE,,,,,,,,,,101,,,,,,,,,,101,1,,,,,,,,
98983.951,wf-tool-heavy-0321,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0017725000000000002,GENERATE_TEXT,,,,agent-shared-infra-698,1.0416666666666667,,,,152,,,,0.0,,,,,,,,,,,,
98983.951,wf-chat-light-0164,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.007475000000000001,12665.855457931582,,chat-light
