time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,waited_ms,workload
39342.699,wf-chat-light-0042,agent-chat,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,,,335,2,,,,,,,,
39342.699,wf-chat-light-0042,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.0026975000000000002,CALL_TOOL,,,,agent-chat-infra-96,1.0416666666666667,,,,186,,,,0.0,,,,,,,,,,,,
39342.699,wf-chat-light-0042,agent-chat,TOOL_RETURN,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,
39343.741,wf-chat-light-0042,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-96,,,,,,,,,,,,,,,,,,,,,
39343.741,wf-chat-light-0042,agent-chat,LLM_DISPATCH,44726.15503846793,,0.0026975000000000002,CALL_TOOL,,,5382.414406219728,,,,0.0,0.0,186,,,,,,,,,,,,,,,,
39447.112,wf-chat-light-0037,agent-chat,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,236,,,,,,,,,,,,,,,,
39447.112,wf-chat-light-0046,agent-chat,QUEUE_EXIT,,,,,,,,,,,,,,,143,,,,,,,,,,,,,30312.616778950414,
39447.112,wf-chat-light-0046,agent-chat,AGENT_RECEIVE,,,,,,,,,,55,,,,,,,,,,55,1,,,,,,,,
39447.112,wf-chat-light-0046,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.0017975000000000003,CALL_TOOL,,,,agent-chat-infra-97,1.0416666666666667,,,,166,,,,0.0,,,,,,,,,,,,
39447.112,wf-chat-light-0037,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0025675000000000003,32387.28558467095,,chat-light
39448.154,wf-chat-light-0046,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-97,,,,,,,,,,,,,,,,,,,,,
39448.154,wf-chat-light-0046,agent-chat,LLM_DISPATCH,43486.17814795098,,0.0017975000000000003,CALL_TOOL,,,4038.0243588897374,,,,0.0,0.0,166,,,,,,,,,,,,,,,,
39569.773,wf-tool-heavy-0642,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,124,,,,,,,,,,,,,
39683.260,wf-chat-light-0027,agent-chat,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,163,,,,,,,,,,,,,,,,
39683.260,wf-chat-light-0047,agent-chat,QUEUE_EXIT,,,,,,,,,,,,,,,142,,,,,,,,,,,,,30221.412115486914,
39683.260,wf-chat-light-0047,agent-chat,AGENT_RECEIVE,,,,,,,,,,41,,,,,,,,,,41,1,,,,,,,,
39683.260,wf-chat-light-0047,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.0022625,GENERATE_TEXT,,,,agent-chat-infra-98,1.0416666666666667,,,,216,,,,0.0,,,,,,,,,,,,
39683.260,wf-chat-light-0027,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,4,,,,0.01084,34770.059126659355,,chat-light
39684.301,wf-chat-light-0047,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-98,,,,,,,,,,,,,,,,,,,,,
39684.301,wf-chat-light-0047,agent-chat,LLM_DISPATCH,46938.35233138924,,0.0022625,GENERATE_TEXT,,,7254.050921311681,,,,0.0,0.0,216,,,,,,,,,,,,,,,,
39738.899,wf-chat-light-0190,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,143,,,,,,,,,,,,,
39740.521,wf-chat-light-0191,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,144,,,,,,,,,,,,,
39867.620,wf-tool-heavy-0643,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,125,,,,,,,,,,,,,
39898.860,wf-tool-heavy-0510,agent-tool,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,178,,,,,,,,,,,,,,,,
39898.860,wf-tool-heavy-0519,agent-tool,QUEUE_EXIT,,,,,,,,,,,,,,,124,,,,,,,,,,,,,32153.452577138065,
39898.860,wf-tool-heavy-0519,agent-tool,AGENT_RECEIVE,,,,,,,,,,303,,,,,,,,,,303,1,,,,,,,,
39898.860,wf-tool-heavy-0519,agent-tool,INFRA_SUBMIT,,1.0416666666666667,0.0025075,CALL_TOOL,,,,agent-tool-infra-45,1.0416666666666667,,,,175,,,,0.0,,,,,,,,,,,,
39898.860,wf-tool-heavy-0510,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.009665,34669.802235123076,,tool-heavy
39899.901,wf-tool-heavy-0519,agent-tool,INFRA_COMPLETE,,,,,,,,agent-tool-infra-45,,,,,,,,,,,,,,,,,,,,,
39899.901,wf-tool-heavy-0519,agent-tool,LLM_DISPATCH,47559.41419683586,,0.0025075,CALL_TOOL,,,7659.512904783392,,,,0.0,0.0,175,,,,,,,,,,,,,,,,
40064.996,wf-tool-heavy-0644,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,125,,,,,,,,,,,,,
40100.484,wf-chat-light-0043,agent-chat,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,119,,,,,,,,,,,,,,,,
40100.484,wf-chat-light-0048,agent-chat,QUEUE_EXIT,,,,,,,,,,,,,,,143,,,,,,,,,,,,,30572.32432668697,
40100.484,wf-chat-light-0048,agent-chat,AGENT_RECEIVE,,,,,,,,,,51,,,,,,,,,,51,1,,,,,,,,
40100.484,wf-chat-light-0048,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.0010675,CALL_TOOL,,,,agent-chat-infra-99,1.0416666666666667,,,,94,,,,0.0,,,,,,,,,,,,
40100.484,wf-chat-light-0043,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0012775,31196.115748508182,,chat-light
40101.526,wf-chat-light-0048,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-99,,,,,,,,,,,,,,,,,,,,,
