time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_remaining,queue_size,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,waited_ms,workload
83068.894,wf-tool-heavy-0244,agent-tool,LLM_DISPATCH,86627.60026956821,,0.0021000000000000003,GENERATE_TEXT,,,3558.7060269264994,,,,0.0,0.0,160,,,,,,,,,,,,,,,,
83264.549,wf-chat-light-0155,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,
83414.615,wf-tool-heavy-0279,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,
83591.851,wf-chat-light-0082,agent-chat,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,175,,,,,,,,,,,,,,,,
83591.851,wf-chat-light-0088,agent-chat,QUEUE_EXIT,,,,,,,,,,,,,,,67,,,,,,,,,,,,,36895.48054335401,
83591.851,wf-chat-light-0088,agent-chat,AGENT_RECEIVE,,,,,,,,,,44,,,,,,,,,,44,1,,,,,,,,
83591.851,wf-chat-light-0088,agent-chat,INFRA_SUBMIT,,1.0416666666666667,0.0013800000000000002,CALL_TOOL,,,,agent-chat-infra-192,1.0416666666666667,,,,127,,,,0.0,,,,,,,,,,,,
83591.851,wf-chat-light-0082,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0018800000000000002,41248.50897626721,,chat-light
83592.893,wf-chat-light-0088,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-192,,,,,,,,,,,,,,,,,,,,,
83592.893,wf-chat-light-0088,agent-chat,LLM_DISPATCH,87341.74749226657,,0.0013800000000000002,CALL_TOOL,,,3748.8547028472367,,,,0.0,0.0,127,,,,,,,,,,,,,,,,
83823.709,wf-tool-heavy-0280,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,
83857.550,wf-chat-light-0156,agent-chat,QUEUE_ENTER,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,
83912.142,wf-tool-heavy-0242,agent-tool,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,126,,,,,,,,,,search-tool,,,,,,
83912.142,wf-tool-heavy-0242,agent-tool,TOOL_DISPATCH,84199.29618231599,,,,,false,,,,,0.0,0.0,,,,,,,,,,,,search-tool,287.1544622301498,,,,
83949.406,wf-chat-light-0080,agent-chat,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,147,,,,,,,,,,,,,,,,
83949.406,wf-chat-light-0089,agent-chat,QUEUE_EXIT,,,,,,,,,,,,,,,67,,,,,,,,,,,,,36336.459307272984,
83949.406,wf-chat-light-0089,agent-chat,AGENT_RECEIVE,,,,,,,,,,86,,,,,,,,,,86,1,,,,,,,,
83949.406,wf-chat-light-0089,agent-chat,INFRA_SUBMIT,,6.25,7.850000000000001E-4,CALL_TOOL,,,,agent-chat-infra-193,6.25,,,,57,,,,0.0,,,,,,,,,,,,
83949.406,wf-chat-light-0080,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.0031400000000000004,41944.565759422185,,chat-light
83955.656,wf-chat-light-0089,agent-chat,INFRA_COMPLETE,,,,,,,,agent-chat-infra-193,,,,,,,,,,,,,,,,,,,,,
83955.656,wf-chat-light-0089,agent-chat,LLM_DISPATCH,85836.59432825849,,7.850000000000001E-4,CALL_TOOL,,,1880.9385584647032,,,,0.0,0.0,57,,,,,,,,,,,,,,,,
83984.153,wf-tool-heavy-0281,agent-tool,QUEUE_ENTER,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,
